,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis,target
0,0.17652836441993713,0.6617459654808044,-0.5875226259231567,0.9995514750480652,0.16311100125312805,0.6340849995613098,-0.6170912384986877,0.9996778964996338,0.1654253900051117,0.630662739276886,-0.6170763373374939,0.9997392296791077,0.17314743995666504,0.6269447207450867,-0.6172109842300415,0.9997852444648743,0.1576463282108307,0.6365749835968018,-0.5853633284568787,0.9990481734275818,0.1574994921684265,0.633927047252655,-0.5854794383049011,0.9991987347602844,0.15715929865837097,0.6312880516052246,-0.5855308175086975,0.9994522929191589,0.21023523807525635,0.5678856372833252,-0.6372879147529602,0.9996529817581177,0.1875011920928955,0.5961063504219055,-0.49821150302886963,0.9992759823799133,0.2089843451976776,0.6598483324050903,-0.580678403377533,0.9992045760154724,0.19840198755264282,0.6633622646331787,-0.540584146976471,0.9987993240356445,0.3696097731590271,0.54607754945755,-0.5873367190361023,0.9993733763694763,0.2584138512611389,0.5072904229164124,-0.31669101119041443,0.9946632385253906,0.5630881786346436,0.5165200233459473,-0.5456202030181885,0.9467692971229553,0.2994116246700287,0.5136253833770752,0.0011922364355996251,0.0774545818567276,0.5601468086242676,0.7070154547691345,-0.49282100796699524,0.9325255155563354,0.2453213334083557,0.643510103225708,0.20562663674354553,0.26903557777404785,0.5531524419784546,0.7394024729728699,-0.5399561524391174,0.9156008958816528,0.21006512641906738,0.6606246829032898,0.21620897948741913,0.3991181552410126,0.5301989316940308,0.7369995713233948,-0.5403574109077454,0.9156270623207092,0.21845239400863647,0.6764581203460693,0.17876003682613373,0.4064458906650543,0.5283581614494324,0.7287747859954834,-0.4935299754142761,0.8688174486160278,0.23935732245445251,0.6741597652435303,0.1956019103527069,0.3991495370864868,0.5550436973571777,0.5030203461647034,-0.11060471832752228,0.9994449019432068,0.4845364987850189,0.497803658246994,0.11046136170625687,0.9940454959869385,0.6702021956443787,0.5286405086517334,0.3013836443424225,0.7886497378349304,0.6028466820716858,0.5177497267723083,0.4964808523654938,0.157557412981987,0.7582391500473022,0.5140323042869568,0.6831964254379272,0.9355156421661377,0.7072014808654785,0.5057141780853271,0.8986600637435913,0.38009539246559143,0.7735245823860168,0.4890053868293762,0.7217843532562256,0.8865662217140198,0.7294391393661499,0.4819015562534332,0.9433974623680115,0.44226348400115967,0.7721757292747498,0.5911747217178345,0.6735106110572815,0.8276239633560181,0.7238226532936096,0.5710521340370178,0.9403331279754639,0.4172494411468506,Pushup_Down
1,0.48054584860801697,0.7523138523101807,-1.0252437591552734,0.9995729327201843,0.46496546268463135,0.7519410252571106,-1.0548672676086426,0.9996717572212219,0.46834996342658997,0.7568826675415039,-1.0547834634780884,0.9997320175170898,0.47160041332244873,0.7564656138420105,-1.0548059940338135,0.999763548374176,0.4759765863418579,0.7331575155258179,-1.0480724573135376,0.9990781545639038,0.470725953578949,0.7244709730148315,-1.048295259475708,0.9992222785949707,0.4654870927333832,0.7158786654472351,-1.0485070943832397,0.999446451663971,0.5035281181335449,0.7587682604789734,-0.9890862107276917,0.999649703502655,0.4552266001701355,0.6755228638648987,-0.9624288082122803,0.9993048310279846,0.4572181701660156,0.7515240907669067,-0.9804153442382812,0.9992637038230896,0.4691556692123413,0.729891836643219,-0.9718379378318787,0.9988946914672852,0.5456648468971252,0.7355188727378845,-0.7266544103622437,0.9992451667785645,0.3909367024898529,0.5854275822639465,-0.8115173578262329,0.9951835870742798,0.6282227039337158,0.7805419564247131,-0.7794679403305054,0.9298054575920105,0.23802411556243896,0.5699993968009949,-0.8243711590766907,0.16833935678005219,0.7551050782203674,0.7526655197143555,-0.9521729350090027,0.8986578583717346,0.1697937250137329,0.7585374712944031,-0.9409387707710266,0.3413379192352295,0.7824789881706238,0.78089839220047,-1.0386111736297607,0.883573591709137,0.1259712427854538,0.7871971130371094,-1.0427477359771729,0.458005428314209,0.7750812768936157,0.7872201204299927,-1.0853806734085083,0.8876868486404419,0.1454114317893982,0.7935993671417236,-1.066420078277588,0.46471238136291504,0.7611943483352661,0.777303159236908,-0.9829228520393372,0.8486888408660889,0.16415603458881378,0.7850794196128845,-0.9591684937477112,0.4575582444667816,0.5551506876945496,0.6357839107513428,0.004324712324887514,0.9994803667068481,0.5220635533332825,0.5693692564964294,-0.005265533458441496,0.9946351647377014,0.5670020580291748,0.6043074131011963,0.42875102162361145,0.7137086987495422,0.6042142510414124,0.5562921762466431,0.23890270292758942,0.2027370035648346,0.5371309518814087,0.6416890621185303,0.9827908873558044,0.8536439538002014,0.6197400093078613,0.6614925861358643,0.8167247176170349,0.3863934874534607,0.5312685966491699,0.6438136696815491,1.0425926446914673,0.8137986063957214,0.6174701452255249,0.6756333112716675,0.8801862597465515,0.4404686689376831,0.5348669290542603,0.6550981998443604,1.043646216392517,0.7593390941619873,0.6276345252990723,0.6957564353942871,0.8461710810661316,0.4065515995025635,Pushup_Down
2,0.056378740817308426,0.6557720303535461,-0.3104998469352722,0.9995618462562561,0.04242366552352905,0.6307840347290039,-0.34063342213630676,0.9996498823165894,0.04418739303946495,0.6277881860733032,-0.34079375863075256,0.9997068643569946,0.04586021602153778,0.6242268085479736,-0.3409796953201294,0.9997390508651733,0.039615362882614136,0.6299933195114136,-0.3006269335746765,0.9990867376327515,0.039523299783468246,0.6265900731086731,-0.3006775975227356,0.9992375373840332,0.03939959034323692,0.6225500702857971,-0.3008069694042206,0.99946129322052,0.06932774186134338,0.5957109332084656,-0.3948594927787781,0.9996243119239807,0.06351354718208313,0.589005708694458,-0.22124382853507996,0.9993472099304199,0.0849580243229866,0.6540777087211609,-0.3220135271549225,0.9992969036102295,0.08281980454921722,0.6543395519256592,-0.27135300636291504,0.9989525079727173,0.24828603863716125,0.564486026763916,-0.3953622579574585,0.999266505241394,0.20795778930187225,0.5304898023605347,-0.06321703642606735,0.9954856634140015,0.48132362961769104,0.5487927794456482,-0.3630891442298889,0.9320222735404968,0.34706926345825195,0.5500730872154236,0.12696947157382965,0.16022492945194244,0.4653581380844116,0.7398137450218201,-0.33987000584602356,0.9055626392364502,0.2908332049846649,0.657277524471283,0.21322162449359894,0.33780211210250854,0.4357620179653168,0.7673012018203735,-0.3774283826351166,0.8905202746391296,0.24801385402679443,0.6712061166763306,0.22554948925971985,0.45112138986587524,0.41656747460365295,0.7610166668891907,-0.3615853786468506,0.8942100405693054,0.24704653024673462,0.6771293878555298,0.1907692402601242,0.4585234820842743,0.42387863993644714,0.752747118473053,-0.33197343349456787,0.8568048477172852,0.2650185227394104,0.6736801266670227,0.2016202062368393,0.4514060616493225,0.6055424809455872,0.5362997651100159,-0.04232726991176605,0.9993417859077454,0.5787914991378784,0.5230453610420227,0.0459631085395813,0.9941768050193787,0.8324639797210693,0.5384970307350159,0.14117079973220825,0.7378547191619873,0.7934629321098328,0.5483778119087219,0.32767239212989807,0.22947221994400024,1.0202621221542358,0.522749662399292,0.3687034845352173,0.8642734885215759,0.9748570919036865,0.5186636447906494,0.576677143573761,0.4048723578453064,1.0569063425064087,0.4845104515552521,0.3879266679286957,0.8263484239578247,1.0063443183898926,0.4885094165802002,0.6010874509811401,0.4569271206855774,1.054915428161621,0.6012046337127686,0.32381507754325867,0.77718585729599,0.9903093576431274,0.59636390209198,0.5764840841293335,0.44384118914604187,Pushup_Down
3,0.1484646052122116,0.8541803359985352,-0.2081483006477356,0.9995574355125427,0.13421359658241272,0.829793393611908,-0.24842125177383423,0.9996313452720642,0.13637465238571167,0.8270878791809082,-0.24850694835186005,0.9996755123138428,0.1388225257396698,0.824800968170166,-0.24860557913780212,0.9997013211250305,0.12962889671325684,0.8191896080970764,-0.20923922955989838,0.9990922212600708,0.12805858254432678,0.8086749315261841,-0.20934829115867615,0.999232828617096,0.12625755369663239,0.7984156012535095,-0.20963506400585175,0.9994536638259888,0.15691159665584564,0.7744091153144836,-0.35781338810920715,0.9995667934417725,0.13775700330734253,0.7373923063278198,-0.18267621099948883,0.9993290901184082,0.17687729001045227,0.8313912153244019,-0.23823946714401245,0.9993100166320801,0.164030522108078,0.7960560321807861,-0.18762865662574768,0.998988151550293,0.32258450984954834,0.6714856028556824,-0.3507445752620697,0.9990284442901611,0.21720252931118011,0.4660070836544037,-0.1473935842514038,0.995627760887146,0.5470590591430664,0.5175250172615051,-0.29820477962493896,0.9357160329818726,0.33892691135406494,0.3002799153327942,0.07918571680784225,0.15310822427272797,0.4823678135871887,0.8028810620307922,-0.1742936372756958,0.8954707384109497,0.27898970246315,0.5367853045463562,0.2749508023262024,0.3136059641838074,0.464352011680603,0.8658744096755981,-0.19289980828762054,0.8749814629554749,0.2382364124059677,0.5575107932090759,0.29257264733314514,0.42005035281181335,0.432991623878479,0.844828188419342,-0.16703496873378754,0.8786116242408752,0.25946271419525146,0.6304513216018677,0.2616313397884369,0.4273841083049774,0.43407613039016724,0.8177422285079956,-0.16229070723056793,0.835978627204895,0.2809268534183502,0.6209587454795837,0.2656919062137604,0.42173177003860474,0.6252347826957703,0.47553232312202454,-0.09572578221559525,0.9978218674659729,0.5714819431304932,0.3854202330112457,0.09605579078197479,0.9873632788658142,0.7800548076629639,0.3804585635662079,0.2145719677209854,0.7491869330406189,0.7384204864501953,0.3557317554950714,0.3711855709552765,0.2207718789577484,0.9080328345298767,0.26578372716903687,0.5372957587242126,0.8642867207527161,0.8703286647796631,0.24862617254257202,0.6884205937385559,0.38935762643814087,0.9356798529624939,0.20598773658275604,0.5704455375671387,0.826708197593689,0.8957788944244385,0.1956111192703247,0.7255226373672485,0.45131656527519226,0.9044200778007507,0.38416367769241333,0.564479649066925,0.7587623596191406,0.8576274514198303,0.36560431122779846,0.7649815678596497,0.41916215419769287,Pushup_Down
4,0.583901047706604,0.5619264245033264,0.1505507230758667,0.9994122385978699,0.576323926448822,0.5439079999923706,0.1941782832145691,0.9995366334915161,0.5694061517715454,0.5494150519371033,0.194279745221138,0.9995543360710144,0.5677323341369629,0.539141833782196,0.19431865215301514,0.9995861649513245,0.5776814222335815,0.5596119165420532,0.2080671638250351,0.9990506172180176,0.5788605809211731,0.5767216682434082,0.20833554863929749,0.9991549253463745,0.5776426792144775,0.5842424035072327,0.20782111585140228,0.9993621110916138,0.5618318915367126,0.5058665871620178,0.31118929386138916,0.99942547082901,0.5802550315856934,0.6070488691329956,0.37690991163253784,0.9991900324821472,0.5862569808959961,0.5246214270591736,0.18020156025886536,0.9990986585617065,0.5915830135345459,0.5543779134750366,0.19916419684886932,0.9989108443260193,0.5713356733322144,0.3510572016239166,0.28370997309684753,0.9989277124404907,0.5999900102615356,0.6287276148796082,0.25905755162239075,0.9959830045700073,0.4626467525959015,0.2979133129119873,0.10782012343406677,0.8975647687911987,0.5352959632873535,0.6970413327217102,0.10953159630298615,0.18412642180919647,0.3637928068637848,0.3191703259944916,0.09293203055858612,0.8576117753982544,0.4819428324699402,0.5200583934783936,0.14475741982460022,0.32325148582458496,0.344900518655777,0.3272775113582611,0.09018789231777191,0.8434036374092102,0.46483102440834045,0.4659724235534668,0.16827166080474854,0.41538769006729126,0.34286266565322876,0.32224899530410767,0.13913199305534363,0.8456127643585205,0.4664662182331085,0.46548011898994446,0.20399725437164307,0.4212760925292969,0.34589990973472595,0.3211841583251953,0.11103872209787369,0.8054885864257812,0.4739353656768799,0.47395238280296326,0.16315782070159912,0.4138323962688446,0.7239086627960205,0.322286456823349,0.007569646462798119,0.9979802966117859,0.7357072234153748,0.477830708026886,-0.007685395423322916,0.9885692596435547,0.6040343046188354,0.24727512896060944,-0.13889145851135254,0.7339939475059509,0.5827613472938538,0.41367965936660767,-0.04600410908460617,0.26996323466300964,0.45392748713493347,0.2449909895658493,-0.37914493680000305,0.8070891499519348,0.46922335028648376,0.3530351519584656,-0.43486517667770386,0.39462488889694214,0.4539799690246582,0.21891480684280396,-0.3949929475784302,0.7958590388298035,0.4871348738670349,0.3455486297607422,-0.45986464619636536,0.47113367915153503,0.3450924754142761,0.29800447821617126,-0.4066130220890045,0.7141051888465881,0.34701666235923767,0.3069632351398468,-0.5177757143974304,0.4265352785587311,Pushup_Down
5,0.02523932233452797,0.618201732635498,0.04880247637629509,0.9982659220695496,-0.037750761955976486,0.647205114364624,0.02251337841153145,0.9983335137367249,-0.03807301074266434,0.6401392221450806,0.02225330099463463,0.9981575608253479,-0.03792811930179596,0.6321840882301331,0.02221604250371456,0.9983221888542175,-0.007852657698094845,0.6201696991920471,0.02238001860678196,0.9983451962471008,-0.037064965814352036,0.6531568765640259,0.022123392671346664,0.9983132481575012,-0.03573191910982132,0.651066243648529,0.021384000778198242,0.9985450506210327,-0.016350360587239265,0.6043298840522766,-0.04658414050936699,0.9974617958068848,-0.018124472349882126,0.6289587616920471,-0.04353276640176773,0.997886061668396,0.05722421407699585,0.6352614164352417,0.026696735993027687,0.9978588223457336,0.061454687267541885,0.6407378315925598,0.028698723763227463,0.9983325004577637,0.15094299614429474,0.5778748393058777,-0.1514720469713211,0.9987893104553223,0.1812896430492401,0.6386176943778992,-0.08404456824064255,0.9963141083717346,0.19040219485759735,0.6523687839508057,-0.3843151926994324,0.8751261234283447,0.3967474699020386,0.6358743906021118,-0.17269887030124664,0.1919640600681305,0.21794256567955017,0.6893069744110107,-0.5794088244438171,0.860659122467041,0.5920668244361877,0.6479989886283875,-0.2838294804096222,0.3481816351413727,0.24262888729572296,0.725924015045166,-0.6515445709228516,0.8473111391067505,0.7596999406814575,0.6104508638381958,-0.31410157680511475,0.434386283159256,0.24945715069770813,0.7269113063812256,-0.6314023733139038,0.8487698435783386,0.7405310869216919,0.5978282690048218,-0.37484586238861084,0.4398038685321808,0.25082749128341675,0.712624192237854,-0.5781435966491699,0.8100031614303589,0.682917058467865,0.5983876585960388,-0.30800193548202515,0.4321424663066864,0.7189481854438782,0.4061543941497803,0.037355318665504456,0.9981295466423035,0.7251958250999451,0.4483281373977661,-0.03808644413948059,0.9896448850631714,0.46860963106155396,0.30358272790908813,0.16263264417648315,0.7081932425498962,0.5643476843833923,0.439157098531723,0.10501465201377869,0.2954609990119934,0.7286845445632935,0.4598798453807831,0.14301487803459167,0.7740472555160522,0.7597634792327881,0.4354504644870758,0.09028995037078857,0.4100663661956787,0.7512797117233276,0.49763253331184387,0.13934902846813202,0.7611129879951477,0.7834649682044983,0.44929003715515137,0.09043359011411667,0.4831859767436981,0.8106176257133484,0.4670180380344391,0.12438459694385529,0.6897385120391846,0.8151484727859497,0.4085586667060852,0.07211481779813766,0.4351324439048767,Pushup_Down
6,0.2399512678384781,0.5833254456520081,-0.15074852108955383,0.9959383010864258,0.22434112429618835,0.5791894197463989,-0.14482523500919342,0.9967754483222961,0.22642992436885834,0.574548602104187,-0.1451519876718521,0.9970772862434387,0.22871068120002747,0.5697308778762817,-0.145591139793396,0.9969644546508789,0.2226008027791977,0.5998103618621826,-0.1620137095451355,0.9965353012084961,0.2204045206308365,0.6131322383880615,-0.16203555464744568,0.9967452883720398,0.21966993808746338,0.6257820129394531,-0.16261278092861176,0.9964222311973572,0.28288596868515015,0.5459461212158203,-0.04057439789175987,0.9966070652008057,0.2661648392677307,0.5924392342567444,-0.13829009234905243,0.9960506558418274,0.26667770743370056,0.6075025200843811,-0.10860099643468857,0.9958224296569824,0.26224449276924133,0.6382063627243042,-0.13600601255893707,0.996137261390686,0.34466925263404846,0.6302288174629211,-0.11741431802511215,0.9984163045883179,0.35777315497398376,0.8691724538803101,-0.0671919733285904,0.9947726726531982,0.40130603313446045,0.5557025074958801,-0.18600410223007202,0.8690626621246338,0.4220568835735321,0.7900818586349487,-0.1862836480140686,0.20395642518997192,0.33859002590179443,0.5689589381217957,-0.28181666135787964,0.8577871322631836,0.3470756709575653,0.7583369016647339,-0.3720819652080536,0.3487958610057831,0.32668814063072205,0.5844951868057251,-0.32680433988571167,0.8434286117553711,0.3503948152065277,0.7294731140136719,-0.3964429497718811,0.43105214834213257,0.30133184790611267,0.5850331783294678,-0.3058427572250366,0.8442635536193848,0.3244483470916748,0.765495240688324,-0.4258352816104889,0.4369679391384125,0.30931103229522705,0.5949655771255493,-0.27360835671424866,0.8079487085342407,0.32278135418891907,0.7687958478927612,-0.3912624418735504,0.43093881011009216,0.7489306330680847,0.570275604724884,0.006722545716911554,0.9936355352401733,0.7929127216339111,0.7545888423919678,-0.00597429322078824,0.9853461980819702,0.8274526596069336,0.42525994777679443,0.17694881558418274,0.7242355942726135,0.9067506790161133,0.816446840763092,0.06738147139549255,0.349739670753479,0.8485609889030457,0.5807986855506897,0.2559944689273834,0.7586619853973389,0.886052131652832,0.6251776814460754,0.16651290655136108,0.43308374285697937,0.8469874262809753,0.5949971675872803,0.2661775052547455,0.7498863935470581,0.8697050213813782,0.6028445363044739,0.18599073588848114,0.5025299191474915,0.8895720839500427,0.634836733341217,0.28185462951660156,0.6781471371650696,0.930217981338501,0.5577266216278076,0.17704957723617554,0.4474943280220032,Pushup_Down
7,0.13494187593460083,0.6276283860206604,-0.33710068464279175,0.996330976486206,0.1196141242980957,0.6073346138000488,-0.3634525537490845,0.997088611125946,0.12388414889574051,0.602760374546051,-0.36344411969184875,0.9973599910736084,0.12870660424232483,0.5982232689857483,-0.3636218309402466,0.9972578287124634,0.11153291910886765,0.6047790050506592,-0.3266013264656067,0.9968557953834534,0.10957441478967667,0.5990265607833862,-0.3265256881713867,0.99704509973526,0.10717465728521347,0.5929432511329651,-0.3266949951648712,0.9967580437660217,0.15942613780498505,0.5537248849868774,-0.4166068732738495,0.9969228506088257,0.12471230328083038,0.551706850528717,-0.2443513125181198,0.9964197278022766,0.1733429729938507,0.6053760647773743,-0.3484402596950531,0.9962332844734192,0.16389510035514832,0.6029635667800903,-0.29805704951286316,0.9965150356292725,0.3486931025981903,0.4836345911026001,-0.3492794930934906,0.9985372424125671,0.1601385474205017,0.4646180272102356,-0.2041054368019104,0.9951374530792236,0.565748393535614,0.4515063464641571,-0.3103339374065399,0.8815209865570068,0.09990314394235611,0.43885594606399536,0.08788788318634033,0.23340509831905365,0.5078132748603821,0.6591836810112,-0.28734853863716125,0.8692748546600342,0.0500938855111599,0.6161431074142456,0.15548484027385712,0.391670286655426,0.46718263626098633,0.700836718082428,-0.3519878685474396,0.8547616600990295,-0.08330211043357849,0.6364651918411255,0.1280023455619812,0.46954289078712463,0.43842339515686035,0.7004569172859192,-0.3474438786506653,0.855574369430542,-0.06672490388154984,0.6424675583839417,0.07846778631210327,0.47614067792892456,0.45240747928619385,0.6815475225448608,-0.28787901997566223,0.8202045559883118,-0.006225328426808119,0.671360194683075,0.13331067562103271,0.46995386481285095,0.626898467540741,0.4446033239364624,-0.08008267730474472,0.9941290616989136,0.5400679111480713,0.38680920004844666,0.07877441495656967,0.9862475991249084,0.7978287935256958,0.42505213618278503,0.3179275691509247,0.7473297119140625,0.706170916557312,0.3829217553138733,0.46537575125694275,0.338377445936203,0.9105978608131409,0.41825807094573975,0.6790130734443665,0.7771204710006714,0.8083575367927551,0.3823700249195099,0.9416313171386719,0.4198976755142212,0.8983640074729919,0.4104231595993042,0.720644474029541,0.7689045667648315,0.7727446556091309,0.40827298164367676,0.9959085583686829,0.5040767192840576,0.8781400322914124,0.5172849893569946,0.7175548076629639,0.6947900056838989,0.7917771935462952,0.46710237860679626,1.0486177206039429,0.43785521388053894,Pushup_Down
8,0.5398935079574585,0.5912683010101318,0.0942024290561676,0.9822373986244202,0.5453746914863586,0.5787784457206726,0.12370742857456207,0.9837591648101807,0.5432496070861816,0.5709642767906189,0.12359422445297241,0.9838303327560425,0.5391927361488342,0.56462562084198,0.12353406846523285,0.9839396476745605,0.5475344061851501,0.6029964685440063,0.1252259910106659,0.9883230328559875,0.5507951378822327,0.6116691827774048,0.12525051832199097,0.9894406795501709,0.5516746044158936,0.6211240291595459,0.12436792999505997,0.989702582359314,0.536502480506897,0.5540726780891418,0.20354261994361877,0.976509690284729,0.5208651423454285,0.5932708978652954,0.20382265746593475,0.9826641082763672,0.5577754974365234,0.5715672969818115,0.11118235439062119,0.9800236821174622,0.5521702170372009,0.6064340472221375,0.11122264713048935,0.9858360290527344,0.5439518690109253,0.4888537526130676,0.10155558586120605,0.9932729005813599,0.582416832447052,0.6831082105636597,0.14365734159946442,0.9947986602783203,0.4304729104042053,0.4495176076889038,-0.10490129888057709,0.8225781321525574,0.6024986505508423,0.6439729928970337,-0.0062522441148757935,0.21833400428295135,0.31612032651901245,0.5380887389183044,-0.23122981190681458,0.8156514167785645,0.6347441673278809,0.7464359998703003,-0.18318326771259308,0.3713923990726471,0.2423965036869049,0.534749448299408,-0.26865440607070923,0.8160619139671326,0.6535463333129883,0.7691174745559692,-0.20128318667411804,0.45161837339401245,0.20509874820709229,0.5354645848274231,-0.22929641604423523,0.8160992860794067,0.6302632689476013,0.7633393406867981,-0.24176053702831268,0.45998021960258484,0.29398953914642334,0.5803433060646057,-0.21883919835090637,0.7821258306503296,0.6266111135482788,0.7304424047470093,-0.2021654099225998,0.455198734998703,0.720492959022522,0.4948546588420868,0.016862785443663597,0.9935868978500366,0.7222382426261902,0.6353619694709778,-0.016398439183831215,0.9869989156723022,0.5026729106903076,0.46512532234191895,-0.10605309158563614,0.7433856129646301,0.6417868137359619,0.6428077816963196,-0.17649218440055847,0.38598570227622986,0.40994930267333984,0.4734770357608795,-0.4591810703277588,0.7523892521858215,0.5159385800361633,0.5261583924293518,-0.5165916681289673,0.4473007619380951,0.4148622453212738,0.46176910400390625,-0.48361149430274963,0.7655328512191772,0.523957371711731,0.5266883969306946,-0.5312233567237854,0.5392679572105408,0.3255944550037384,0.6027849912643433,-0.517503023147583,0.6755366325378418,0.40547361969947815,0.41520199179649353,-0.5957295894622803,0.4614712595939636,Pushup_Down
9,0.19111326336860657,0.910770833492279,-0.18549394607543945,0.9838365912437439,0.18118984997272491,0.8674145340919495,-0.202570378780365,0.98526930809021,0.18428044021129608,0.8608530759811401,-0.20277394354343414,0.9853413701057434,0.18743638694286346,0.8540231585502625,-0.2030465453863144,0.9854444265365601,0.17503462731838226,0.8674736618995667,-0.14650730788707733,0.9892764687538147,0.17394953966140747,0.8606764078140259,-0.14648815989494324,0.9902899265289307,0.1728096306324005,0.8530293703079224,-0.14773067831993103,0.990561842918396,0.21116341650485992,0.7984995245933533,-0.2136165052652359,0.9786525964736938,0.1952023208141327,0.8029688596725464,0.49041303992271423,0.9841885566711426,0.21866577863693237,0.9033562541007996,-0.19369027018547058,0.9818131923675537,0.21162794530391693,0.9046151638031006,-0.12215949594974518,0.9870300889015198,0.3353438675403595,0.7634868621826172,-0.19834038615226746,0.9936695694923401,0.28520357608795166,0.7406590580940247,0.07760615646839142,0.9947612285614014,0.5188526511192322,0.7619292736053467,-0.37959182262420654,0.8340680003166199,0.45625385642051697,0.750434160232544,0.21165962517261505,0.20036481320858002,0.47326698899269104,0.9895715713500977,-0.2950682044029236,0.8035973310470581,0.430258572101593,0.8780563473701477,0.1685280203819275,0.3397250175476074,0.4425736367702484,1.0140384435653687,-0.3484959006309509,0.8051746487617493,0.3974335491657257,0.9133704900741577,0.16176250576972961,0.41716617345809937,0.42511826753616333,1.001244068145752,-0.3211997151374817,0.8051997423171997,0.39612966775894165,0.9212708473205566,0.09813984483480453,0.42578452825546265,0.43763744831085205,0.9905059337615967,-0.2843228280544281,0.7698159217834473,0.4044843912124634,0.9097062945365906,0.13900913298130035,0.42108720541000366,0.6313944458961487,0.7842631340026855,-0.09912283718585968,0.9934216141700745,0.5988219380378723,0.7234629392623901,0.09937544167041779,0.9867550134658813,0.7372901439666748,0.8073977828025818,0.20607073605060577,0.7530465126037598,0.7232308387756348,0.7559189796447754,0.44304415583610535,0.3918144702911377,0.8380350470542908,0.7688797116279602,0.5622449517250061,0.7574543952941895,0.8235000371932983,0.7446800470352173,0.8381289839744568,0.44225800037384033,0.8898338079452515,0.7060146927833557,0.6041313409805298,0.7749295830726624,0.8497895002365112,0.7258530855178833,0.8851467967033386,0.5363118052482605,0.8419747352600098,0.8211156129837036,0.6031184792518616,0.680978000164032,0.8455107808113098,0.8007423281669617,0.9428332448005676,0.4545283913612366,Pushup_Down
